trade_date,ticker,weight,asof_timestamp
2022-11-02,TXN,0.024,2022-11-02T16:00:00
2022-11-02,AMGN,0.016,2022-11-02T16:00:00
2022-11-02,AMAT,0.016,2022-11-02T16:00:00
2022-11-03,AAPL,0.144,2022-11-03T16:00:00
2022-11-03,MSFT,0.128,2022-11-03T16:00:00
2022-11-03,NVDA,0.128,2022-11-03T16:00:00
2022-11-03,AMZN,0.08,2022-11-03T16:00:00
2022-11-03,META,0.08,2022-11-03T16:00:00
2022-11-03,GOOGL,0.04,2022-11-03T16:00:00
2022-11-03,GOOG,0.04,2022-11-03T16:00:00
2022-11-03,TSLA,0.048,2022-11-03T16:00:00
2022-11-03,AVGO,0.048,2022-11-03T16:00:00
2022-11-03,COST,0.032,2022-11-03T16:00:00
2022-11-03,NFLX,0.024,2022-11-03T16:00:00
2022-11-03,AMD,0.024,2022-11-03T16:00:00
2022-11-03,ADBE,0.016,2022-11-03T16:00:00
2022-11-03,QCOM,0.032,2022-11-03T16:00:00
2022-11-03,PEP,0.024,2022-11-03T16:00:00
2022-11-03,INTU,0.032,2022-11-03T16:00:00
2022-11-03,CSCO,0.024,2022-11-03T16:00:00
2022-11-03,TXN,0.024,2022-11-03T16:00:00
2022-11-03,AMGN,0.016,2022-11-03T16:00:00
2022-11-03,AMAT,0.016,2022-11-03T16:00:00
2022-11-04,AAPL,0.144,2022-11-04T16:00:00
2022-11-04,MSFT,0.128,2022-11-04T16:00:00
2022-11-04,NVDA,0.128,2022-11-04T16:00:00
2022-11-04,AMZN,0.08,2022-11-04T16:00:00
2022-11-04,META,0.08,2022-11-04T16:00:00
2022-11-04,GOOGL,0.04,2022-11-04T16:00:00
2022-11-04,GOOG,0.04,2022-11-04T16:00:00
2022-11-04,TSLA,0.048,2022-11-04T16:00:00
2022-11-04,AVGO,0.048,2022-11-04T16:00:00
2022-11-04,COST,0.032,2022-11-04T16:00:00
2022-11-04,NFLX,0.024,2022-11-04T16:00:00
2022-11-04,AMD,0.024,2022-11-04T16:00:00
2022-11-04,ADBE,0.016,2022-11-04T16:00:00
2022-11-04,QCOM,0.032,2022-11-04T16:00:00
2022-11-04,PEP,0.024,2022-11-04T16:00:00
2022-11-04,INTU,0.032,2022-11-04T16:00:00
2022-11-04,CSCO,0.024,2022-11-04T16:00:00
2022-11-04,TXN,0.024,2022-11-04T16:00:00
2022-11-04,AMGN,0.016,2022-11-04T16:00:00
2022-11-04,AMAT,0.016,2022-11-04T16:00:00
2022-11-07,AAPL,0.144,2022-11-07T16:00:00
2022-11-07,MSFT,0.128,2022-11-07T16:00:00
2022-11-07,NVDA,0.128,2022-11-07T16:00:00
2022-11-07,AMZN,0.08,2022-11-07T16:00:00
2022-11-07,META,0.08,2022-11-07T16:00:00
2022-11-07,GOOGL,0.04,2022-11-07T16:00:00
2022-11-07,GOOG,0.04,2022-11-07T16:00:00
2022-11-07,TSLA,0.048,2022-11-07T16:00:00
2022-11-07,AVGO,0.048,2022-11-07T16:00:00
2022-11-07,COST,0.032,2022-11-07T16:00:00
2022-11-07,NFLX,0.024,2022-11-07T16:00:00
2022-11-07,AMD,0.024,2022-11-07T16:00:00
2022-11-07,ADBE,0.016,2022-11-07T16:00:00
2022-11-07,QCOM,0.032,2022-11-07T16:00:00
2022-11-07,PEP,0.024,2022-11-07T16:00:00
2022-11-07,INTU,0.032,2022-11-07T16:00:00
2022-11-07,CSCO,0.024,2022-11-07T16:00:00
2022-11-07,TXN,0.024,2022-11-07T16:00:00
2022-11-07,AMGN,0.016,2022-11-07T16:00:00
2022-11-07,AMAT,0.016,2022-11-07T16:00:00
2022-11-08,AAPL,0.144,2022-11-08T16:00:00
2022-11-08,MSFT,0.128,2022-11-08T16:00:00
2022-11-08,NVDA,0.128,2022-11-08T16:00:00
2022-11-08,AMZN,0.08,2022-11-08T16:00:00
2022-11-08,META,0.08,2022-11-08T16:00:00
2022-11-08,GOOGL,0.04,2022-11-08T16:00:00
2022-11-08,GOOG,0.04,2022-11-08T16:00:00
2022-11-08,TSLA,0.048,2022-11-08T16:00:00
2022-11-08,AVGO,0.048,2022-11-08T16:00:00
2022-11-08,COST,0.032,2022-11-08T16:00:00
2022-11-08,NFLX,0.024,2022-11-08T16:00:00
2022-11-08,AMD,0.024,2022-11-08T16:00:00
2022-11-08,ADBE,0.016,2022-11-08T16:00:00
2022-11-08,QCOM,0.032,2022-11-08T16:00:00
2022-11-08,PEP,0.024,2022-11-08T16:00:00
2022-11-08,INTU,0.032,2022-11-08T16:00:00
2022-11-08,CSCO,0.024,2022-11-08T16:00:00
2022-11-08,TXN,0.024,2022-11-08T16:00:00
2022-11-08,AMGN,0.016,2022-11-08T16:00:00
2022-11-08,AMAT,0.016,2022-11-08T16:00:00
2022-11-09,AAPL,0.144,2022-11-09T16:00:00
2022-11-09,MSFT,0.128,2022-11-09T16:00:00
2022-11-09,NVDA,0.128,2022-11-09T16:00:00
2022-11-09,AMZN,0.08,2022-11-09T16:00:00
2022-11-09,META,0.08,2022-11-09T16:00:00
2022-11-09,GOOGL,0.04,2022-11-09T16:00:00
2022-11-09,GOOG,0.04,2022-11-09T16:00:00
2022-11-09,TSLA,0.048,2022-11-09T16:00:00
2022-11-09,AVGO,0.048,2022-11-09T16:00:00
2022-11-09,COST,0.032,2022-11-09T16:00:00
2022-11-09,NFLX,0.024,2022-11-09T16:00:00
2022-11-09,AMD,0.024,2022-11-09T16:00:00
2022-11-09,ADBE,0.016,2022-11-09T16:00:00
2022-11-09,QCOM,0.032,2022-11-09T16:00:00
2022-11-09,PEP,0.024,2022-11-09T16:00:00
2022-11-09,INTU,0.032,2022-11-09T16:00:00
2022-11-09,CSCO,0.024,2022-11-09T16:00:00
2022-11-09,TXN,0.024,2022-11-09T16:00:00
2022-11-09,AMGN,0.016,2022-11-09T16:00:00
2022-11-09,AMAT,0.016,2022-11-09T16:00:00
2022-11-10,AAPL,0.144,2022-11-10T16:00:00
2022-11-10,MSFT,0.128,2022-11-10T16:00:00
2022-11-10,NVDA,0.128,2022-11-10T16:00:00
2022-11-10,AMZN,0.08,2022-11-10T16:00:00
2022-11-10,META,0.08,2022-11-10T16:00:00
2022-11-10,GOOGL,0.04,2022-11-10T16:00:00
2022-11-10,GOOG,0.04,2022-11-10T16:00:00
2022-11-10,TSLA,0.048,2022-11-10T16:00:00
2022-11-10,AVGO,0.048,2022-11-10T16:00:00
2022-11-10,COST,0.032,2022-11-10T16:00:00
2022-11-10,NFLX,0.024,2022-11-10T16:00:00
2022-11-10,AMD,0.024,2022-11-10T16:00:00
2022-11-10,ADBE,0.016,2022-11-10T16:00:00
2022-11-10,QCOM,0.032,2022-11-10T16:00:00
2022-11-10,PEP,0.024,2022-11-10T16:00:00
2022-11-10,INTU,0.032,2022-11-10T16:00:00
2022-11-10,CSCO,0.024,2022-11-10T16:00:00
2022-11-10,TXN,0.024,2022-11-10T16:00:00
2022-11-10,AMGN,0.016,2022-11-10T16:00:00
2022-11-10,AMAT,0.016,2022-11-10T16:00:00
2022-11-11,AAPL,0.144,2022-11-11T16:00:00
2022-11-11,MSFT,0.128,2022-11-11T16:00:00
2022-11-11,NVDA,0.128,2022-11-11T16:00:00
2022-11-11,AMZN,0.08,2022-11-11T16:00:00
2022-11-11,META,0.08,2022-11-11T16:00:00
2022-11-11,GOOGL,0.04,2022-11-11T16:00:00
2022-11-11,GOOG,0.04,2022-11-11T16:00:00
2022-11-11,TSLA,0.048,2022-11-11T16:00:00
2022-11-11,AVGO,0.048,2022-11-11T16:00:00
2022-11-11,COST,0.032,2022-11-11T16:00:00
2022-11-11,NFLX,0.024,2022-11-11T16:00:00
2022-11-11,AMD,0.024,2022-11-11T16:00:00
2022-11-11,ADBE,0.016,2022-11-11T16:00:00
2022-11-11,QCOM,0.032,2022-11-11T16:00:00
2022-11-11,PEP,0.024,2022-11-11T16:00:00
2022-11-11,INTU,0.032,2022-11-11T16:00:00
2022-11-11,CSCO,0.024,2022-11-11T16:00:00
2022-11-11,TXN,0.024,2022-11-11T16:00:00
2022-11-11,AMGN,0.016,2022-11-11T16:00:00
2022-11-11,AMAT,0.016,2022-11-11T16:00:00
2022-11-14,AAPL,0.144,2022-11-14T16:00:00
2022-11-14,MSFT,0.128,2022-11-14T16:00:00
2022-11-14,NVDA,0.128,2022-11-14T16:00:00
2022-11-14,AMZN,0.08,2022-11-14T16:00:00
2022-11-14,META,0.08,2022-11-14T16:00:00
2022-11-14,GOOGL,0.04,2022-11-14T16:00:00
2022-11-14,GOOG,0.04,2022-11-14T16:00:00
2022-11-14,TSLA,0.048,2022-11-14T16:00:00
2022-11-14,AVGO,0.048,2022-11-14T16:00:00
2022-11-14,COST,0.032,2022-11-14T16:00:00
2022-11-14,NFLX,0.024,2022-11-14T16:00:00
2022-11-14,AMD,0.024,2022-11-14T16:00:00
2022-11-14,ADBE,0.016,2022-11-14T16:00:00
2022-11-14,QCOM,0.032,2022-11-14T16:00:00
2022-11-14,PEP,0.024,2022-11-14T16:00:00
2022-11-14,INTU,0.032,2022-11-14T16:00:00
2022-11-14,CSCO,0.024,2022-11-14T16:00:00
2022-11-14,TXN,0.024,2022-11-14T16:00:00
2022-11-14,AMGN,0.016,2022-11-14T16:00:00
2022-11-14,AMAT,0.016,2022-11-14T16:00:00
2022-11-15,AAPL,0.144,2022-11-15T16:00:00
2022-11-15,MSFT,0.128,2022-11-15T16:00:00
2022-11-15,NVDA,0.128,2022-11-15T16:00:00
2022-11-15,AMZN,0.08,2022-11-15T16:00:00
2022-11-15,META,0.08,2022-11-15T16:00:00
2022-11-15,GOOGL,0.04,2022-11-15T16:00:00
2022-11-15,GOOG,0.04,2022-11-15T16:00:00
2022-11-15,TSLA,0.048,2022-11-15T16:00:00
2022-11-15,AVGO,0.048,2022-11-15T16:00:00
2022-11-15,COST,0.032,2022-11-15T16:00:00
2022-11-15,NFLX,0.024,2022-11-15T16:00:00
2022-11-15,AMD,0.024,2022-11-15T16:00:00
2022-11-15,ADBE,0.016,2022-11-15T16:00:00
2022-11-15,QCOM,0.032,2022-11-15T16:00:00
2022-11-15,PEP,0.024,2022-11-15T16:00:00
2022-11-15,INTU,0.032,2022-11-15T16:00:00
2022-11-15,CSCO,0.024,2022-11-15T16:00:00
2022-11-15,TXN,0.024,2022-11-15T16:00:00
2022-11-15,AMGN,0.016,2022-11-15T16:00:00
2022-11-15,AMAT,0.016,2022-11-15T16:00:00
2022-11-16,AAPL,0.144,2022-11-16T16:00:00
2022-11-16,MSFT,0.128,2022-11-16T16:00:00
2022-11-16,NVDA,0.128,2022-11-16T16:00:00
2022-11-16,AMZN,0.08,2022-11-16T16:00:00
2022-11-16,META,0.08,2022-11-16T16:00:00
2022-11-16,GOOGL,0.04,2022-11-16T16:00:00
2022-11-16,GOOG,0.04,2022-11-16T16:00:00
2022-11-16,TSLA,0.048,2022-11-16T16:00:00
2022-11-16,AVGO,0.048,2022-11-16T16:00:00
2022-11-16,COST,0.032,2022-11-16T16:00:00
2022-11-16,NFLX,0.024,2022-11-16T16:00:00
2022-11-16,AMD,0.024,2022-11-16T16:00:00
2022-11-16,ADBE,0.016,2022-11-16T16:00:00
2022-11-16,QCOM,0.032,2022-11-16T16:00:00
2022-11-16,PEP,0.024,2022-11-16T16:00:00
2022-11-16,INTU,0.032,2022-11-16T16:00:00
2022-11-16,CSCO,0.024,2022-11-16T16:00:00
2022-11-16,TXN,0.024,2022-11-16T16:00:00
2022-11-16,AMGN,0.016,2022-11-16T16:00:00
2022-11-16,AMAT,0.016,2022-11-16T16:00:00
2022-11-17,AAPL,0.144,2022-11-17T16:00:00
2022-11-17,MSFT,0.128,2022-11-17T16:00:00
2022-11-17,NVDA,0.128,2022-11-17T16:00:00
2022-11-17,AMZN,0.08,2022-11-17T16:00:00
2022-11-17,META,0.08,2022-11-17T16:00:00
2022-11-17,GOOGL,0.04,2022-11-17T16:00:00
2022-11-17,GOOG,0.04,2022-11-17T16:00:00
2022-11-17,TSLA,0.048,2022-11-17T16:00:00
2022-11-17,AVGO,0.048,2022-11-17T16:00:00
2022-11-17,COST,0.032,2022-11-17T16:00:00
2022-11-17,NFLX,0.024,2022-11-17T16:00:00
2022-11-17,AMD,0.024,2022-11-17T16:00:00
2022-11-17,ADBE,0.016,2022-11-17T16:00:00
2022-11-17,QCOM,0.032,2022-11-17T16:00:00
2022-11-17,PEP,0.024,2022-11-17T16:00:00
2022-11-17,INTU,0.032,2022-11-17T16:00:00
2022-11-17,CSCO,0.024,2022-11-17T16:00:00
2022-11-17,TXN,0.024,2022-11-17T16:00:00
2022-11-17,AMGN,0.016,2022-11-17T16:00:00
2022-11-17,AMAT,0.016,2022-11-17T16:00:00
2022-11-18,AAPL,0.144,2022-11-18T16:00:00
2022-11-18,MSFT,0.128,2022-11-18T16:00:00
2022-11-18,NVDA,0.128,2022-11-18T16:00:00
2022-11-18,AMZN,0.08,2022-11-18T16:00:00
2022-11-18,META,0.08,2022-11-18T16:00:00
2022-11-18,GOOGL,0.04,2022-11-18T16:00:00
2022-11-18,GOOG,0.04,2022-11-18T16:00:00
2022-11-18,TSLA,0.048,2022-11-18T16:00:00
2022-11-18,AVGO,0.048,2022-11-18T16:00:00
2022-11-18,COST,0.032,2022-11-18T16:00:00
2022-11-18,NFLX,0.024,2022-11-18T16:00:00
2022-11-18,AMD,0.024,2022-11-18T16:00:00
2022-11-18,ADBE,0.016,2022-11-18T16:00:00
2022-11-18,QCOM,0.032,2022-11-18T16:00:00
2022-11-18,PEP,0.024,2022-11-18T16:00:00
2022-11-18,INTU,0.032,2022-11-18T16:00:00
2022-11-18,CSCO,0.024,2022-11-18T16:00:00
2022-11-18,TXN,0.024,2022-11-18T16:00:00
2022-11-18,AMGN,0.016,2022-11-18T16:00:00
2022-11-18,AMAT,0.016,2022-11-18T16:00:00
2022-11-21,AAPL,0.144,2022-11-21T16:00:00
2022-11-21,MSFT,0.128,2022-11-21T16:00:00
2022-11-21,NVDA,0.128,2022-11-21T16:00:00
2022-11-21,AMZN,0.08,2022-11-21T16:00:00
2022-11-21,META,0.08,2022-11-21T16:00:00
2022-11-21,GOOGL,0.04,2022-11-21T16:00:00
2022-11-21,GOOG,0.04,2022-11-21T16:00:00
2022-11-21,TSLA,0.048,2022-11-21T16:00:00
2022-11-21,AVGO,0.048,2022-11-21T16:00:00
2022-11-21,COST,0.032,2022-11-21T16:00:00
2022-11-21,NFLX,0.024,2022-11-21T16:00:00
2022-11-21,AMD,0.024,2022-11-21T16:00:00
2022-11-21,ADBE,0.016,2022-11-21T16:00:00
2022-11-21,QCOM,0.032,2022-11-21T16:00:00
2022-11-21,PEP,0.024,2022-11-21T16:00:00
2022-11-21,INTU,0.032,2022-11-21T16:00:00
2022-11-21,CSCO,0.024,2022-11-21T16:00:00
2022-11-21,TXN,0.024,2022-11-21T16:00:00
2022-11-21,AMGN,0.016,2022-11-21T16:00:00
2022-11-21,AMAT,0.016,2022-11-21T16:00:00
2022-11-22,AAPL,0.144,2022-11-22T16:00:00
2022-11-22,MSFT,0.128,2022-11-22T16:00:00
2022-11-22,NVDA,0.128,2022-11-22T16:00:00
2022-11-22,AMZN,0.08,2022-11-22T16:00:00
2022-11-22,META,0.08,2022-11-22T16:00:00
2022-11-22,GOOGL,0.04,2022-11-22T16:00:00
2022-11-22,GOOG,0.04,2022-11-22T16:00:00
2022-11-22,TSLA,0.048,2022-11-22T16:00:00
2022-11-22,AVGO,0.048,2022-11-22T16:00:00
2022-11-22,COST,0.032,2022-11-22T16:00:00
2022-11-22,NFLX,0.024,2022-11-22T16:00:00
2022-11-22,AMD,0.024,2022-11-22T16:00:00
2022-11-22,ADBE,0.016,2022-11-22T16:00:00
2022-11-22,QCOM,0.032,2022-11-22T16:00:00
2022-11-22,PEP,0.024,2022-11-22T16:00:00
2022-11-22,INTU,0.032,2022-11-22T16:00:00
2022-11-22,CSCO,0.024,2022-11-22T16:00:00
2022-11-22,TXN,0.024,2022-11-22T16:00:00
2022-11-22,AMGN,0.016,2022-11-22T16:00:00
2022-11-22,AMAT,0.016,2022-11-22T16:00:00
2022-11-23,AAPL,0.144,2022-11-23T16:00:00
2022-11-23,MSFT,0.128,2022-11-23T16:00:00
2022-11-23,NVDA,0.128,2022-11-23T16:00:00
2022-11-23,AMZN,0.08,2022-11-23T16:00:00
2022-11-23,META,0.08,2022-11-23T16:00:00
2022-11-23,GOOGL,0.04,2022-11-23T16:00:00
2022-11-23,GOOG,0.04,2022-11-23T16:00:00
2022-11-23,TSLA,0.048,2022-11-23T16:00:00
2022-11-23,AVGO,0.048,2022-11-23T16:00:00
2022-11-23,COST,0.032,2022-11-23T16:00:00
2022-11-23,NFLX,0.024,2022-11-23T16:00:00
2022-11-23,AMD,0.024,2022-11-23T16:00:00
2022-11-23,ADBE,0.016,2022-11-23T16:00:00
2022-11-23,QCOM,0.032,2022-11-23T16:00:00
2022-11-23,PEP,0.024,2022-11-23T16:00:00
2022-11-23,INTU,0.032,2022-11-23T16:00:00
2022-11-23,CSCO,0.024,2022-11-23T16:00:00
2022-11-23,TXN,0.024,2022-11-23T16:00:00
2022-11-23,AMGN,0.016,2022-11-23T16:00:00
2022-11-23,AMAT,0.016,2022-11-23T16:00:00
2022-11-25,AAPL,0.144,2022-11-25T16:00:00
2022-11-25,MSFT,0.128,2022-11-25T16:00:00
2022-11-25,NVDA,0.128,2022-11-25T16:00:00
2022-11-25,AMZN,0.08,2022-11-25T16:00:00
2022-11-25,META,0.08,2022-11-25T16:00:00
2022-11-25,GOOGL,0.04,2022-11-25T16:00:00
2022-11-25,GOOG,0.04,2022-11-25T16:00:00
2022-11-25,TSLA,0.048,2022-11-25T16:00:00
2022-11-25,AVGO,0.048,2022-11-25T16:00:00
2022-11-25,COST,0.032,2022-11-25T16:00:00
2022-11-25,NFLX,0.024,2022-11-25T16:00:00
2022-11-25,AMD,0.024,2022-11-25T16:00:00
2022-11-25,ADBE,0.016,2022-11-25T16:00:00
2022-11-25,QCOM,0.032,2022-11-25T16:00:00
2022-11-25,PEP,0.024,2022-11-25T16:00:00
2022-11-25,INTU,0.032,2022-11-25T16:00:00
2022-11-25,CSCO,0.024,2022-11-25T16:00:00
2022-11-25,TXN,0.024,2022-11-25T16:00:00
2022-11-25,AMGN,0.016,2022-11-25T16:00:00
2022-11-25,AMAT,0.016,2022-11-25T16:00:00
2022-11-28,AAPL,0.144,2022-11-28T16:00:00
2022-11-28,MSFT,0.128,2022-11-28T16:00:00
2022-11-28,NVDA,0.128,2022-11-28T16:00:00
2022-11-28,AMZN,0.08,2022-11-28T16:00:00
2022-11-28,META,0.08,2022-11-28T16:00:00
2022-11-28,GOOGL,0.04,2022-11-28T16:00:00
2022-11-28,GOOG,0.04,2022-11-28T16:00:00
2022-11-28,TSLA,0.048,2022-11-28T16:00:00
2022-11-28,AVGO,0.048,2022-11-28T16:00:00
2022-11-28,COST,0.032,2022-11-28T16:00:00
2022-11-28,NFLX,0.024,2022-11-28T16:00:00
2022-11-28,AMD,0.024,2022-11-28T16:00:00
2022-11-28,ADBE,0.016,2022-11-28T16:00:00
2022-11-28,QCOM,0.032,2022-11-28T16:00:00
2022-11-28,PEP,0.024,2022-11-28T16:00:00
2022-11-28,INTU,0.032,2022-11-28T16:00:00
2022-11-28,CSCO,0.024,2022-11-28T16:00:00
2022-11-28,TXN,0.024,2022-11-28T16:00:00
2022-11-28,AMGN,0.016,2022-11-28T16:00:00
2022-11-28,AMAT,0.016,2022-11-28T16:00:00
2022-11-29,AAPL,0.144,2022-11-29T16:00:00
2022-11-29,MSFT,0.128,2022-11-29T16:00:00
2022-11-29,NVDA,0.128,2022-11-29T16:00:00
2022-11-29,AMZN,0.08,2022-11-29T16:00:00
2022-11-29,META,0.08,2022-11-29T16:00:00
2022-11-29,GOOGL,0.04,2022-11-29T16:00:00
2022-11-29,GOOG,0.04,2022-11-29T16:00:00
2022-11-29,TSLA,0.048,2022-11-29T16:00:00
2022-11-29,AVGO,0.048,2022-11-29T16:00:00
2022-11-29,COST,0.032,2022-11-29T16:00:00
2022-11-29,NFLX,0.024,2022-11-29T16:00:00
2022-11-29,AMD,0.024,2022-11-29T16:00:00
2022-11-29,ADBE,0.016,2022-11-29T16:00:00
2022-11-29,QCOM,0.032,2022-11-29T16:00:00
2022-11-29,PEP,0.024,2022-11-29T16:00:00
2022-11-29,INTU,0.032,2022-11-29T16:00:00
2022-11-29,CSCO,0.024,2022-11-29T16:00:00
2022-11-29,TXN,0.024,2022-11-29T16:00:00
2022-11-29,AMGN,0.016,2022-11-29T16:00:00
2022-11-29,AMAT,0.016,2022-11-29T16:00:00
2022-11-30,AAPL,0.144,2022-11-30T16:00:00
2022-11-30,MSFT,0.128,2022-11-30T16:00:00
2022-11-30,NVDA,0.128,2022-11-30T16:00:00
2022-11-30,AMZN,0.08,2022-11-30T16:00:00
2022-11-30,META,0.08,2022-11-30T16:00:00
2022-11-30,GOOGL,0.04,2022-11-30T16:00:00
2022-11-30,GOOG,0.04,2022-11-30T16:00:00
2022-11-30,TSLA,0.048,2022-11-30T16:00:00
2022-11-30,AVGO,0.048,2022-11-30T16:00:00
2022-11-30,COST,0.032,2022-11-30T16:00:00
2022-11-30,NFLX,0.024,2022-11-30T16:00:00
2022-11-30,AMD,0.024,2022-11-30T16:00:00
2022-11-30,ADBE,0.016,2022-11-30T16:00:00
2022-11-30,QCOM,0.032,2022-11-30T16:00:00
2022-11-30,PEP,0.024,2022-11-30T16:00:00
2022-11-30,INTU,0.032,2022-11-30T16:00:00
2022-11-30,CSCO,0.024,2022-11-30T16:00:00
2022-11-30,TXN,0.024,2022-11-30T16:00:00
2022-11-30,AMGN,0.016,2022-11-30T16:00:00
2022-11-30,AMAT,0.016,2022-11-30T16:00:00
2022-12-01,AAPL,0.144,2022-12-01T16:00:00
2022-12-01,MSFT,0.128,2022-12-01T16:00:00
2022-12-01,NVDA,0.128,2022-12-01T16:00:00
2022-12-01,AMZN,0.08,2022-12-01T16:00:00
2022-12-01,META,0.08,2022-12-01T16:00:00
2022-12-01,GOOGL,0.04,2022-12-01T16:00:00
2022-12-01,GOOG,0.04,2022-12-01T16:00:00
2022-12-01,TSLA,0.048,2022-12-01T16:00:00
2022-12-01,AVGO,0.048,2022-12-01T16:00:00
2022-12-01,COST,0.032,2022-12-01T16:00:00
2022-12-01,NFLX,0.024,2022-12-01T16:00:00
2022-12-01,AMD,0.024,2022-12-01T16:00:00
2022-12-01,ADBE,0.016,2022-12-01T16:00:00
2022-12-01,QCOM,0.032,2022-12-01T16:00:00
2022-12-01,PEP,0.024,2022-12-01T16:00:00
2022-12-01,INTU,0.032,2022-12-01T16:00:00
2022-12-01,CSCO,0.024,2022-12-01T16:00:00
2022-12-01,TXN,0.024,2022-12-01T16:00:00
2022-12-01,AMGN,0.016,2022-12-01T16:00:00
2022-12-01,AMAT,0.016,2022-12-01T16:00:00
2022-12-02,AAPL,0.144,2022-12-02T16:00:00
2022-12-02,MSFT,0.128,2022-12-02T16:00:00
2022-12-02,NVDA,0.128,2022-12-02T16:00:00
2022-12-02,AMZN,0.08,2022-12-02T16:00:00
2022-12-02,META,0.08,2022-12-02T16:00:00
2022-12-02,GOOGL,0.04,2022-12-02T16:00:00
2022-12-02,GOOG,0.04,2022-12-02T16:00:00
2022-12-02,TSLA,0.048,2022-12-02T16:00:00
2022-12-02,AVGO,0.048,2022-12-02T16:00:00
2022-12-02,COST,0.032,2022-12-02T16:00:00
2022-12-02,NFLX,0.024,2022-12-02T16:00:00
2022-12-02,AMD,0.024,2022-12-02T16:00:00
2022-12-02,ADBE,0.016,2022-12-02T16:00:00
2022-12-02,QCOM,0.032,2022-12-02T16:00:00
2022-12-02,PEP,0.024,2022-12-02T16:00:00
2022-12-02,INTU,0.032,2022-12-02T16:00:00
2022-12-02,CSCO,0.024,2022-12-02T16:00:00
2022-12-02,TXN,0.024,2022-12-02T16:00:00
2022-12-02,AMGN,0.016,2022-12-02T16:00:00
2022-12-02,AMAT,0.016,2022-12-02T16:00:00
2022-12-05,AAPL,0.144,2022-12-05T16:00:00
2022-12-05,MSFT,0.128,2022-12-05T16:00:00
2022-12-05,NVDA,0.128,2022-12-05T16:00:00
2022-12-05,AMZN,0.08,2022-12-05T16:00:00
2022-12-05,META,0.08,2022-12-05T16:00:00
2022-12-05,GOOGL,0.04,2022-12-05T16:00:00
2022-12-05,GOOG,0.04,2022-12-05T16:00:00
2022-12-05,TSLA,0.048,2022-12-05T16:00:00
2022-12-05,AVGO,0.048,2022-12-05T16:00:00
2022-12-05,COST,0.032,2022-12-05T16:00:00
2022-12-05,NFLX,0.024,2022-12-05T16:00:00
2022-12-05,AMD,0.024,2022-12-05T16:00:00
2022-12-05,ADBE,0.016,2022-12-05T16:00:00
2022-12-05,QCOM,0.032,2022-12-05T16:00:00
2022-12-05,PEP,0.024,2022-12-05T16:00:00
2022-12-05,INTU,0.032,2022-12-05T16:00:00
2022-12-05,CSCO,0.024,2022-12-05T16:00:00
2022-12-05,TXN,0.024,2022-12-05T16:00:00
2022-12-05,AMGN,0.016,2022-12-05T16:00:00
2022-12-05,AMAT,0.016,2022-12-05T16:00:00
2022-12-06,AAPL,0.144,2022-12-06T16:00:00
2022-12-06,MSFT,0.128,2022-12-06T16:00:00
2022-12-06,NVDA,0.128,2022-12-06T16:00:00
2022-12-06,AMZN,0.08,2022-12-06T16:00:00
2022-12-06,META,0.08,2022-12-06T16:00:00
2022-12-06,GOOGL,0.04,2022-12-06T16:00:00
2022-12-06,GOOG,0.04,2022-12-06T16:00:00
2022-12-06,TSLA,0.048,2022-12-06T16:00:00
2022-12-06,AVGO,0.048,2022-12-06T16:00:00
2022-12-06,COST,0.032,2022-12-06T16:00:00
2022-12-06,NFLX,0.024,2022-12-06T16:00:00
2022-12-06,AMD,0.024,2022-12-06T16:00:00
2022-12-06,ADBE,0.016,2022-12-06T16:00:00
2022-12-06,QCOM,0.032,2022-12-06T16:00:00
2022-12-06,PEP,0.024,2022-12-06T16:00:00
2022-12-06,INTU,0.032,2022-12-06T16:00:00
2022-12-06,CSCO,0.024,2022-12-06T16:00:00
2022-12-06,TXN,0.024,2022-12-06T16:00:00
2022-12-06,AMGN,0.016,2022-12-06T16:00:00
2022-12-06,AMAT,0.016,2022-12-06T16:00:00
2022-12-07,AAPL,0.144,2022-12-07T16:00:00
2022-12-07,MSFT,0.128,2022-12-07T16:00:00
2022-12-07,NVDA,0.128,2022-12-07T16:00:00
2022-12-07,AMZN,0.08,2022-12-07T16:00:00
2022-12-07,META,0.08,2022-12-07T16:00:00
2022-12-07,GOOGL,0.04,2022-12-07T16:00:00
2022-12-07,GOOG,0.04,2022-12-07T16:00:00
2022-12-07,TSLA,0.048,2022-12-07T16:00:00
2022-12-07,AVGO,0.048,2022-12-07T16:00:00
2022-12-07,COST,0.032,2022-12-07T16:00:00
2022-12-07,NFLX,0.024,2022-12-07T16:00:00
2022-12-07,AMD,0.024,2022-12-07T16:00:00
2022-12-07,ADBE,0.016,2022-12-07T16:00:00
2022-12-07,QCOM,0.032,2022-12-07T16:00:00
2022-12-07,PEP,0.024,2022-12-07T16:00:00
2022-12-07,INTU,0.032,2022-12-07T16:00:00
2022-12-07,CSCO,0.024,2022-12-07T16:00:00
2022-12-07,TXN,0.024,2022-12-07T16:00:00
2022-12-07,AMGN,0.016,2022-12-07T16:00:00
2022-12-07,AMAT,0.016,2022-12-07T16:00:00
2022-12-08,AAPL,0.144,2022-12-08T16:00:00
2022-12-08,MSFT,0.128,2022-12-08T16:00:00
2022-12-08,NVDA,0.128,2022-12-08T16:00:00
2022-12-08,AMZN,0.08,2022-12-08T16:00:00
2022-12-08,META,0.08,2022-12-08T16:00:00
